"nen","keibajo_name","kaisai_kai","kaisai_nichime","race_bango","kaisai_bi","grade"
"2023","中山","02","06",2,"2023/03/12",""
"2023","中山","02","06",12,"2023/03/12",""
"2023","中京","02","02",3,"2023/03/12",""
"2023","中京","02","02",10,"2023/03/12","OP"
"2023","阪神","01","10",3,"2023/03/12",""
"2023","阪神","01","10",5,"2023/03/12",""
"2023","阪神","01","10",8,"2023/03/12",""
"2023","阪神","01","10",9,"2023/03/12","OP"
"2023","阪神","01","10",11,"2023/03/12","G2"
"2023","中山","02","07",1,"2023/03/18",""
"2023","中山","02","07",11,"2023/03/18","G3"
"2023","中京","02","03",1,"2023/03/18",""
"2023","中京","02","03",10,"2023/03/18","OP"
"2023","中京","02","03",11,"2023/03/18","G3"
"2023","阪神","01","11",2,"2023/03/18",""
"2023","阪神","01","11",8,"2023/03/18",""
"2023","阪神","01","11",10,"2023/03/18","OP"
"2023","阪神","01","11",11,"2023/03/18","L"
"2023","中山","02","08",3,"2023/03/19",""
"2023","中山","02","08",4,"2023/03/19",""
"2023","中山","02","08",10,"2023/03/19","OP"
"2023","中京","02","04",1,"2023/03/19",""
"2023","中京","02","04",2,"2023/03/19",""
"2023","中京","02","04",7,"2023/03/19",""
"2023","中京","02","04",9,"2023/03/19","OP"
"2023","阪神","01","12",7,"2023/03/19",""
"2023","中山","03","01",2,"2023/03/25",""
"2023","中山","03","01",6,"2023/03/25",""
"2023","中山","03","01",8,"2023/03/25",""
"2023","中山","03","01",10,"2023/03/25","OP"
"2023","阪神","02","01",7,"2023/03/25",""
"2023","中山","03","02",5,"2023/03/26",""
"2023","中京","02","06",9,"2023/03/26","OP"
"2023","中京","02","06",11,"2023/03/26","G1"
"2023","中京","02","06",12,"2023/03/26","OP"
"2023","阪神","02","02",11,"2023/03/26","L"
"2023","中山","03","03",2,"2023/04/01",""
"2023","中山","03","03",5,"2023/04/01",""
"2023","中山","03","03",11,"2023/04/01","G3"
"2023","中山","03","03",12,"2023/04/01",""
"2023","阪神","02","03",5,"2023/04/01",""
"2023","阪神","02","04",1,"2023/04/02",""
"2023","阪神","02","04",3,"2023/04/02",""
"2023","阪神","02","04",4,"2023/04/02",""
"2023","阪神","02","04",6,"2023/04/02",""
"2023","阪神","02","04",10,"2023/04/02","OP"
"2023","福島","01","01",10,"2023/04/08","OP"
"2023","中山","03","05",6,"2023/04/08",""
"2023","中山","03","05",10,"2023/04/08","OP"
"2023","中山","03","05",11,"2023/04/08","G2"
"2023","阪神","02","05",9,"2023/04/08","OP"
"2023","阪神","02","05",11,"2023/04/08","G2"
"2023","福島","01","02",1,"2023/04/09",""
"2023","福島","01","02",3,"2023/04/09",""
"2023","福島","01","02",9,"2023/04/09","OP"
"2023","福島","01","02",12,"2023/04/09",""
"2023","中山","03","06",1,"2023/04/09",""
"2023","中山","03","06",11,"2023/04/09","L"
"2023","阪神","02","06",8,"2023/04/09","OP"
"2023","阪神","02","06",10,"2023/04/09","OP"
"2023","福島","01","03",1,"2023/04/15",""
"2023","福島","01","03",3,"2023/04/15",""
"2023","福島","01","03",6,"2023/04/15",""
"2023","中山","03","07",5,"2023/04/15",""
"2023","中山","03","07",6,"2023/04/15",""
"2023","中山","03","07",9,"2023/04/15","OP"
"2023","阪神","02","07",2,"2023/04/15",""
"2023","阪神","02","07",4,"2023/04/15",""
"2023","阪神","02","07",6,"2023/04/15",""
"2023","阪神","02","07",8,"2023/04/15",""
"2023","阪神","02","07",11,"2023/04/15","G3"
"2023","福島","01","04",2,"2023/04/16",""
"2023","中山","03","08",5,"2023/04/16",""
"2023","中山","03","08",7,"2023/04/16",""
"2023","中山","03","08",10,"2023/04/16","L"
"2023","阪神","02","08",3,"2023/04/16",""
"2023","阪神","02","08",5,"2023/04/16",""
"2023","福島","01","05",5,"2023/04/22",""
"2023","福島","01","05",6,"2023/04/22",""
"2023","福島","01","05",10,"2023/04/22","OP"
"2023","京都","01","01",5,"2023/04/22",""
"2023","福島","01","06",3,"2023/04/23",""
"2023","福島","01","06",4,"2023/04/23",""
"2023","福島","01","06",5,"2023/04/23",""
"2023","福島","01","06",9,"2023/04/23","OP"
"2023","福島","01","06",10,"2023/04/23","OP"
"2023","東京","02","02",2,"2023/04/23",""
"2023","東京","02","02",3,"2023/04/23",""
"2023","東京","02","02",10,"2023/04/23","OP"
"2023","東京","02","02",11,"2023/04/23","G2"
"2023","京都","01","02",4,"2023/04/23",""
"2023","京都","01","02",6,"2023/04/23",""
"2023","新潟","01","01",3,"2023/04/29",""
"2023","新潟","01","01",7,"2023/04/29",""
"2023","東京","02","03",11,"2023/04/29","G2"
"2023","東京","02","03",12,"2023/04/29",""
"2023","京都","01","03",2,"2023/04/29",""
"2023","京都","01","03",4,"2023/04/29",""
"2023","京都","01","03",6,"2023/04/29",""
"2023","京都","01","03",9,"2023/04/29","OP"
"2023","京都","01","03",11,"2023/04/29","OP"
"2023","京都","01","03",12,"2023/04/29",""
"2023","新潟","01","02",5,"2023/04/30",""
"2023","新潟","01","02",6,"2023/04/30",""
"2023","新潟","01","02",11,"2023/04/30","L"
"2023","東京","02","04",2,"2023/04/30",""
"2023","東京","02","04",11,"2023/04/30","L"
"2023","京都","01","04",4,"2023/04/30",""
"2023","京都","01","04",9,"2023/04/30","OP"
"2023","京都","01","04",10,"2023/04/30","OP"
"2023","新潟","01","03",9,"2023/05/06","OP"
"2023","新潟","01","03",11,"2023/05/06","OP"
"2023","東京","02","05",6,"2023/05/06",""
"2023","東京","02","05",7,"2023/05/06",""
"2023","東京","02","05",8,"2023/05/06",""
"2023","京都","01","05",2,"2023/05/06",""
"2023","京都","01","05",10,"2023/05/06","OP"
"2023","京都","01","05",11,"2023/05/06","G2"
"2023","新潟","01","04",5,"2023/05/07",""
"2023","東京","02","06",5,"2023/05/07",""
"2023","東京","02","06",8,"2023/05/07",""
"2023","東京","02","06",9,"2023/05/07","OP"
"2023","東京","02","06",10,"2023/05/07","L"
"2023","東京","02","06",11,"2023/05/07","G1"
"2023","京都","01","06",1,"2023/05/07",""
"2023","京都","01","06",6,"2023/05/07",""
"2023","京都","01","06",7,"2023/05/07",""
"2023","京都","01","06",9,"2023/05/07","OP"
"2023","京都","01","06",10,"2023/05/07","L"
"2023","京都","01","06",11,"2023/05/07","OP"
"2023","新潟","01","05",2,"2023/05/13",""
"2023","新潟","01","05",3,"2023/05/13",""
"2023","新潟","01","05",12,"2023/05/13",""
"2023","東京","02","07",2,"2023/05/13",""
"2023","東京","02","07",3,"2023/05/13",""
"2023","東京","02","07",6,"2023/05/13",""
"2023","東京","02","07",7,"2023/05/13",""
"2023","東京","02","07",10,"2023/05/13","OP"
"2023","東京","02","07",11,"2023/05/13","G2"
"2023","京都","01","07",2,"2023/05/13",""
"2023","新潟","01","06",1,"2023/05/14",""
"2023","新潟","01","06",2,"2023/05/14",""
"2023","新潟","01","06",4,"2023/05/14",""
"2023","新潟","01","06",9,"2023/05/14","OP"
"2023","東京","02","08",4,"2023/05/14",""
"2023","東京","02","08",5,"2023/05/14",""
"2023","東京","02","08",11,"2023/05/14","G1"
"2023","東京","02","08",12,"2023/05/14","OP"
"2023","京都","01","08",5,"2023/05/14",""
"2023","京都","01","08",12,"2023/05/14",""
"2023","新潟","01","07",7,"2023/05/20",""
"2023","東京","02","09",6,"2023/05/20",""
"2023","東京","02","09",10,"2023/05/20","OP"
"2023","京都","01","09",4,"2023/05/20",""
"2023","新潟","01","08",3,"2023/05/21",""
"2023","新潟","01","08",4,"2023/05/21",""
"2023","新潟","01","08",5,"2023/05/21",""
"2023","新潟","01","08",6,"2023/05/21",""
"2023","新潟","01","08",7,"2023/05/21",""
"2023","新潟","01","08",12,"2023/05/21",""
"2023","京都","01","10",10,"2023/05/21","L"
"2023","京都","01","10",11,"2023/05/21","OP"
"2023","東京","02","11",9,"2023/05/27","OP"
"2023","京都","01","11",1,"2023/05/27",""
"2023","京都","01","11",8,"2023/05/27",""
"2023","京都","01","11",11,"2023/05/27","G3"
"2023","東京","02","12",2,"2023/05/28",""
"2023","東京","02","12",12,"2023/05/28","G2"
"2023","京都","01","12",5,"2023/05/28",""
"2023","京都","01","12",7,"2023/05/28",""
"2023","京都","01","12",9,"2023/05/28","OP"
"2023","京都","01","12",10,"2023/05/28","L"
"2023","京都","01","12",11,"2023/05/28","L"
"2023","東京","03","01",5,"2023/06/03",""
"2023","東京","03","01",6,"2023/06/03",""
"2023","東京","03","01",12,"2023/06/03",""
"2023","阪神","03","01",1,"2023/06/03",""
"2023","阪神","03","01",5,"2023/06/03",""
"2023","東京","03","02",6,"2023/06/04",""
"2023","東京","03","02",11,"2023/06/04","G1"
"2023","東京","03","02",12,"2023/06/04","OP"
"2023","阪神","03","02",9,"2023/06/04","OP"
"2023","阪神","03","02",10,"2023/06/04","OP"
"2023","函館","01","01",1,"2023/06/10",""
"2023","函館","01","01",7,"2023/06/10",""
